0x00000020: Kuke
0x00116f06: Shut up
0x00116f16: Shut up
0x00116f42: Armpit
0x00116fc2: l
0x00116fce:
0x00116fdf: Jowa
0x00116ff2: ｰﾟ
0x00116ff6: A
0x00116ffa: Yeah
0x0011702e: 0
0x0011703e:
0x0011704a: Yeah
0x00117092: Sa
0x00117096: ｰﾟ
0x001170a6: ｰﾟ
0x001170aa: A
0x001170ae: Yeah
0x001170fe: U-Kun
0x00117106: ö
0x0011710a: Yeah
0x00117166: U
0x0011716a: m
0x0011716f: Hexagram
0x00117173: Shirt
0x0011717e: Yeah
0x0011719f: 𪘚
0x001171b1: 毈
0x001171b8: Bi・
0x001171e2: YES
0x001171f2: ｰﾟ
0x00117216: t
0x00117222:
0x00117263: Hexagram
0x001172ff: Thoughts
0x0011734f: Car
0x00117369: 翲
0x001173ae: ｰﾟ
0x001173b2: YES
0x001173f2: Sa
0x001173f6: ｰﾟ
0x00117406: ｰﾟ
0x0011740a: A
0x0011740e: Yeah
0x0011747a: ｰﾟ
0x0011747e: Yeah
0x00117491: Dumb
0x001174a1: Passed away
0x001174bf: Joya
0x001174df: Death
0x001174f2: ｰﾟ
0x001174f6: A
0x001174fa: Yes
0x001174fe: Yeah
0x00117511: Dumb
0x00117537: Joya
0x00117557: Death
0x00117562: ö
0x0011757e: A
0x00117582: ｰﾟ
0x0011758a: That
0x001175c1: Kaba
0x001175ce: ｰﾟ
0x001175d2: A
0x001175d6: YES
0x00117601: 𡑮
0x00117632: ö
0x00117659: Kaba
0x00117666: ｰﾟ
0x0011766a: A
0x0011766e: Yeah
0x0011768e: Yeah
0x001176b2: YES
0x001176d2:
0x001176f6:
0x0011773a: ｰﾟ
0x0011774a: ｰﾟ
0x0011774e: A
0x00117752:
0x0011776a: Yeah
0x0011778a: ､
0x001177a2:
0x001177a6:
0x001177be: ｜轎
0x001177c2:
0x001177c6: ｾﾟ
0x001177ca:
0x001177ce: ｰ迪
0x001177d2: Encounter
0x001177d6: Good
0x001177de: Ah
0x001177e2: ｢
0x001177ea: "
0x001177ee: ｣ Soup
0x001177f2:
0x0011782e:
0x00117832:
0x0011784a: ｼｼ
0x0011784e: ｼｾ
0x00117852: ｜轎
0x00117856: ｢
0x0011785a: ー辟
0x0011785e: Eating
0x00117862: ｲｪ
0x0011786a: "Ah
0x0011786e:
0x00117872: sizzle
0x0011787a:
0x0011787e: ” Juice
0x00117882:
0x001178ab: Bead
0x001178dd: Sword
0x001178e6: ｰﾟ
0x001178ea: Yeah
0x00117909: Dumb
0x00117911: Passed away
0x00117949: Kasai
0x0011794f: umbrella
0x0011795a: ｰﾟ
0x00117966: A
0x0011796a: Yes
0x0011796e: Yeah
0x00117993: Satsuki
0x001179b9: Sword
0x001179ce: ｰﾟ
0x001179d2:
0x001179ea: î
0x001179ee: Yeah
0x001179f2: ya
0x00117a0a: ℧
0x00117a46: "Wow
0x00117a4a: Verification
0x00117a54: Song
0x00117a5e: 舊
0x00117a6a: ℧
0x00117a6e: Y
0x00117a9e: Y
0x00117aaa: 舊
0x00117abe: ℧
0x00117ac2: ⓹
0x00117aca: ℧
0x00117ace: Ma
0x00117af6: Ma
0x00117afa: ｣Wa
0x00117b0a: ℧
0x00117b1e: ヰ
0x00117b2a: ℧
0x00117b32: ヰ
0x00117b8e: Yeah song
0x00117b98: Rhyme
0x00117c12: eww
0x00117c88: Rhyme
0x00117cac: 卯а
0x00117ce2: έ
0x00117cfa: ｣Wa
0x00117d4a: "Wow
0x00117d6a: ℧
0x00117ddc: Rabbit
0x00117e00: Song
0x00117e2e: Tan
0x00117e6e: ｣Wa
0x00117eba: ｣
0x00117ece: Armpit
0x00117eda: "Wow
0x00117ef2: ｣
0x00117f0e: Ah
0x00117f52: ヰ
0x00117f7e: ヰ
0x00117fc2: ､
0x00117fc9: Print
0x00117fd1: 倨
0x00117fe1: Cape
0x00117ff5: 稗
0x00118085: Story
0x00118129: Sign
0x00118151: 咩
0x00118159: 圳
0x001181a2: Yuu
0x001181a6: ｰﾟ
0x001181ae: A
0x001181b2: Yes
0x001181b6: Ugh
0x001181ba: Eh
0x001181be: O
0x001181c2: Ka
0x001181c6: ☐
0x001181ca: s
0x001181ce: Yeah
0x001181f2:
0x001181fc: Tsuzuki
0x00118242: ｰﾟ
0x00118246:
0x00118251: Eye
0x00118272: Oh
0x0011827b: Next to
0x0011828b: Sprinkle
0x0011828e: Ugh
0x00118292: "
0x00118296: Ugh
0x0011829a:
0x0011829e: Ah
0x001182a2: Eh?
0x001182a6: Oh
0x001182aa: Jetz
0x001182b5: 咩
0x001182cd: 圡
0x001182d2: "Advice
0x001182e3: Law
0x001182f2: ｰﾟ
0x001182f6: A
0x001182fa: Yeah
0x00118319: Dumb
0x00118321: Passed away
0x00118337: Hexagram
0x00118342: l
0x0011835e: ｰﾟ
0x00118366: A
0x0011836e: Yes
0x00118372:
0x00118396:
0x001183be: ･ｯ
0x001183ca: V
0x001183ce: "
0x001183de: l
0x001183ee: , Shun
0x00118424: Noh
0x00118432: ｰﾟ
0x0011843e: Ugh
0x00118463: Komo
0x00118468: O
0x00118481: Vessel
0x00118486:
0x0011848d: Pregnant
0x00118495: Vessel
0x001184c2:
0x001184ca: "
0x001184ce: , Shield
0x001184e5: Last
0x001184f2: ･ｯ
0x001184fa: “Portrait”
0x0011853c: ｰ田
0x0011854a: ｢ㇶ
0x00118573: Apple
0x0011857a: "
0x00118582: "
0x00118597: Crane
0x0011859e: " "
0x001185f3: Hi
0x00118643: Hi
0x0011865e:
0x00118673: M
0x001186a3: Qin
0x001186b2: ｣｢
0x001186f7: Success
0x0011870e: " "
0x00118752: ､ﾟ
0x00118766: ､ﾟ
0x0011876c: digging
0x00118782: " "
0x00118791: Filling
0x0011879a: ､ﾟ
0x001187b5: Filling
0x001187be: , brew
0x001187c2: ･ﾟ
0x001187f6: Award
0x00118821: 咩
0x00118825: 圳
0x00118844: War
0x0011884a: Ah
0x0011884e: "
0x00118861: 岧
0x0011888d: Sha
0x001188b9: Sha
0x001188ca: 濬
0x001188da: ｢ν
0x001188ea: " "
0x00118907: Mamoru
0x0011890a: ” Introduction
0x00118927: Mamoru
0x0011892a: Ministry
0x0011893f: Mamoru
0x00118942: Wataru
0x0011898f: 弃
0x001189a1: Nail
0x001189b2: "
0x001189d5: Filling
0x001189f1: Memories
0x001189f5: 𠆢
0x00118a09: Memories
0x00118a1d: 𠂉
0x00118a71: Nail
0x00118a7d: Nail
0x00118a82: "
0x00118ade: Huh?
0x00118b1d: Filling
0x00118b2d: 𠂉
0x00118b34: 輈
0x00118b4a: ｣｢
0x00118b6a: " "
0x00118b92: "
0x00118bb6: " "
0x00118bdf: Sen
0x00118be6: ｣｢
0x00118c06: A "M
0x00118c2a: Set
0x00118c32: ･ｯ
0x00118c3e: ･ｯ
0x00118c4e: ｣
0x00118c5a: ･ｯ
0x00118c7d: 迩
0x00118ca6:
0x00118cae: "
0x00118cbc: ﹆
0x00118cd5: Yamato
0x00118cf5: Calm
0x00118d16: "
0x00118d1e: ｣
0x00118d22: , Shield
0x00118d39: Last
0x00118d6e: "
0x00118d76:
0x00118d7a: , Shield
0x00118d95: 丐
0x00118daa: " "
0x00118db2: Ah
0x00118dd6: "
0x00118dde: ｣
0x00118de2: , Shield
0x00118df9: Mausoleum
0x00118dfe: ” quasi
0x00118e0a: , Article
0x00118e31: 迩
0x00118e56:
0x00118e5e: "
0x00118e6c: ﹆
0x00118e85: Lotus
0x00118ea5: Calm
0x00118ec6: "
0x00118ece: ｣
0x00118ed2: , Shield
0x00118ee9: Yamato
0x00118f0d: 迩
0x00118f36:
0x00118f3e: "
0x00118f4c: ﹆
0x00118f65: 丐
0x00118f85: Calm
0x00118fa6: "
0x00118fae: ｣
0x00118fb2: , Shield
0x00118fc9: Mausoleum
0x00118ffe: "Brewery
0x00119002: ､ﾟ
0x00119008: digging
0x00119023:
0x00119046: "
0x0011904e:
0x00119052: , Shield
0x00119069: Wa
0x0011906e: “Bell
0x00119092: "Tatami
0x001190b2:
0x001190ba: "
0x001190be: , Shield
0x001190d5: 丐
0x001190f9: Two
0x0011911e:
0x00119126: "
0x00119130: ﹆
0x00119145: Mausoleum
0x00119165: Calm
0x00119186: "
0x0011918e:
0x001191a3: 嵆
0x001191c6: "
0x001191ce: ｣
0x001191d2: , Shield
0x001191e9: Wa
0x001191fa: “Xu
0x0011920a: "Tatami
0x0011922a:
0x00119232: "
0x00119236: , Shield
0x0011924d: 丐
0x00119271: Two
0x00119296:
0x0011929e: "
0x001192a8: ﹆
0x001192bd: Mausoleum
0x001192dd: Calm
0x001192fe: "
0x00119306:
0x0011930a: , Shield
0x00119321: Lotus
0x0011933a: ”Bell
0x0011934a: "
0x00119356:
0x0011935a: , Shield
0x00119375: Wa
0x00119396: ”Bell
0x001193a6: "
0x001193b2:
0x001193b6: , Shield
0x001193d1: Last
0x001193f5: Two
0x0011941e:
0x00119426: "
0x00119430: ﹆
0x00119445: 丐
0x00119465: Calm
0x00119486: "
0x0011948e:
0x00119492: , Shield
0x001194a9: Mausoleum
0x001194c1: Nail
0x001194e2: "
0x001194ea: ｣
0x00119502: Award
0x00119512: "
0x0011951e:
0x00119522: , Shield
0x0011953d: Wa
0x0011954d: Nail
0x0011955d: iii
0x00119572: "
0x0011957a:
0x0011957e: , Shield
0x00119595: Last
0x0011959b: Jowa
0x0011959e: ”Bell
0x001195b2: ”Bell
0x001195b6: Prize
0x001195ce: ｣
0x001195da: "
0x001195de: , Shield
0x001195f9: 丐
0x0011962a: ｣｣Ta
0x00119632: ｣
0x00119656: "
0x0011965e:
0x00119662: , Shield
0x00119679: Mausoleum
0x0011967e: ､ﾟ
0x00119684: digging
0x001196ae: “Bell
0x001196c6: "
0x001196ce: ｣
0x001196d2: , Shield
0x001196ed: Lotus
0x0011970d: Two
0x00119736:
0x0011973e: "
0x00119748: ﹆
0x0011975d: Yamato
0x0011977d: Calm
0x0011979e: "
0x001197a6:
0x001197aa: , Shield
0x001197c5: Last
0x001197ea: "
0x001197f2:
0x001197f6: , Shield
0x0011980d: 丐
0x00119836:
0x0011983a: "
0x00119846: , Shield
0x0011985d: Lotus
0x0011988d: Two
0x001198b6:
0x001198be: "
0x001198c8: ﹆
0x001198dd: 丐
0x001198fd: Calm
0x0011991a: "
0x00119922:
0x00119926: , Shield
0x0011993a: Article
0x0011993e: Article
0x0011994a: Miss
0x0011995e: ･ｯ
0x00119962: , Shield
0x0011997b: Eh
0x00119981: Mausoleum
0x00119992: , Shield
0x001199aa: "Miss
0x001199c2: ｰﾟ
0x001199c6: A
0x001199ca: Yes
0x001199ce: Ugh
0x001199d2: Eh
0x001199d6: O
0x001199da: Ka
0x001199de: ☐
0x001199e2: s
0x001199e6: YES
0x001199fd: 咩
0x00119a0d: Print
0x00119a15: Mausoleum
0x00119a3d: 佤
0x00119a85: Wipe
0x00119ade: Mo
0x00119af4: digging
0x00119b0a: "
0x00119b1c: digging
0x00119b36:
0x00119b4e: ˘
0x00119b56:
0x00119b7e: T
0x00119b82: ｰﾟ
0x00119b86: A
0x00119b8a: Yes
0x00119b8e: Ugh
0x00119b92: Eh
0x00119b96: O
0x00119b9a: Ka
0x00119b9e: ☐
0x00119ba2:
0x00119ba6: Yeah
0x00119bb2: ❷
0x00119c1a: 笄
0x00119c36: 笄
0x00119c42: 竦
0x00119cb6:
0x00119cba: ｣
0x00119cbe: "Ah
0x00119cc2: Ah
0x00119cc6: Yitz
0x00119cce: Ah
0x00119cd2: ” Juice
0x00119cd6: Yeah
0x00119cfe: ､ｯ
0x00119d12:
0x00119d16:
0x00119d1a: "
0x00119d1e: Yitz
0x00119d26: Ugh
0x00119d2a: ” Juice
0x00119d2e: YES
0x00119d8e: ｰﾟ
0x00119d92: A
0x00119d96:
0x00119dc3: Hexagram
0x00119e2b: Joro
0x00119e9e: ｰﾟ
0x00119ea2: YES
0x00119ee2: Sa
0x00119ee6: ｰﾟ
0x00119ef6: ｰﾟ
0x00119efa: A
0x00119efe: Yeah
0x00119f3a: ヮ
0x00119f59: Talk
0x00119f85: Print
0x0011a01e: Regular
0x0011a036: Regular
0x0011a0ee: Regular
0x0011a106: Regular
0x0011a10e: ｰﾟ
0x0011a112: A
0x0011a116: Yes
0x0011a11a: Ugh
0x0011a11e: E
0x0011a122: O
0x0011a126: Ka
0x0011a12a: YES
0x0011a172: Wow
0x0011a176: Ichi
0x0011a17a: Ah
0x0011a17e: Ugh
0x0011a186: Eh?
0x0011a18a: Slander
0x0011a19a: Second year
0x0011a1aa: 牋
0x0011a21a: Ξ
0x0011a225: Autopsy
0x0011a22d: Autopsy
0x0011a252: Ξ
0x0011a260: digging
0x0011a27e:
0x0011a289: Erection
0x0011a2b2: "
0x0011a2e1: -Na
0x0011a2e5: ｰﾃ
0x0011a2f1: -Na
0x0011a2f9: Mackerel
0x0011a305: ｰﾂ
0x0011a36c: Fire
0x0011a395: ｰﾄ
0x0011a3a2: ､ｯ
0x0011a3a8: ﾆ閆
0x0011a3ad: ｰﾃ
0x0011a41d: 咩
0x0011a434: Dig
0x0011a439: 𠂉
0x0011a454: Dig
0x0011a461: 伾
0x0011a472:
0x0011a484: Minowa digging
0x0011a499: 伾
0x0011a4ae: -
0x0011a4be: -
0x0011a4d2: Set
0x0011a4da: ､ｯ
0x0011a4ea: ｣
0x0011a4f6: "
0x0011a512:
0x0011a51e: ､ｯ
0x0011a52a: ､ｯ
0x0011a536:
0x0011a53e: ｣
0x0011a542: , quasi
0x0011a551: bulge
0x0011a581: Talk
0x0011a586: Ugh
0x0011a58a: Ugh
0x0011a592: Ugh
0x0011a5ae: "
0x0011a5b6: Ugh
0x0011a5b9: 𡚴
0x0011a5c2: 牋
0x0011a5ee: 炂
0x0011a5f2: Lidge
0x0011a5fe: "
0x0011a602: ”week
0x0011a60e: 莪
0x0011a626: Set
0x0011a62a: ｣
0x0011a65c: Kuyuwa
0x0011a678: Tsuyoshi
0x0011a69d: 咩
0x0011a6e4: み 伏 ワ
0x0011a6fc: Tsuyoshi
0x0011a744: Dig
0x0011a75a: ,pine
0x0011a77a: "
0x0011a7bd: Wipe
0x0011a7c9: Ori
0x0011a7d5: Candle
0x0011a808: digging
0x0011a830: Dig
0x0011a83e: “Jun
0x0011a84e: ” quasi
0x0011a864: New
0x0011a885: Wipe
0x0011a8ad: Wipe
0x0011a8e1: 咩
0x0011a8ea: " "
0x0011a8f0: digging
0x0011a8fe: ･Swamp
0x0011a91c: digging
0x0011a93e:
0x0011a958: ne burywa
0x0011a965: Wipe
0x0011a991: 咩
0x0011a99a: " "
0x0011a9c4: Dig
0x0011a9f0: digging
0x0011aa5a: "
0x0011aa62: ”Congratulations
0x0011aa76: ''Swamp
0x0011aac4: digging
0x0011ab32: " "
0x0011ab51: Wipe
0x0011ab58: digging
0x0011ab70: digging
0x0011aba2: , Search
0x0011abbe: ˘
0x0011abce: ""
0x0011abf4: digging
0x0011ac22: Autumn
0x0011ac36: ” Sou
0x0011ac51: Lu
0x0011ac69: Rui
0x0011ac86: "
0x0011ac8a: ｣
0x0011ac9d: 婧
0x0011acb4: 蹋
0x0011acba: "
0x0011acbe: ”smell
0x0011acc2: "
0x0011acca: ｣
0x0011acdd: Last
0x0011acfa: ､ｯ
0x0011acfe: "
0x0011ad1e: “Odor
0x0011ad28: Ridge
0x0011ad42: "
0x0011ad56: -
0x0011ad70: Ridge
0x0011ad7e: "
0x0011ad84: Ridge
0x0011ad8a: Shuu
0x0011ad8e: "
0x0011ad94: 蹋
0x0011ada6: "
0x0011adb0: Ridge
0x0011adba: "
0x0011adfe: ､ｯ
0x0011ae02: "
0x0011ae12: l
0x0011ae45: Prison
0x0011ae56: “Decoration
0x0011ae6e: "
0x0011ae76:
0x0011ae9a: ､
0x0011ae9e: "
0x0011aeaa: , Shuu
0x0011aebe: "
0x0011aeca: “Attack
0x0011aede: "
0x0011aefa: “Shuu
0x0011af1e: "
0x0011af36: "
0x0011af3e: ､ｯ
0x0011af86: "
0x0011af92: “Elephant
0x0011afc6: “Odor
0x0011afda: "
0x0011afe6: "
0x0011afeb: Go
0x0011affe: "
0x0011b007: Drama
0x0011b00c: ɔ
0x0011b01a: ･Name
0x0011b026: "
0x0011b056: "
0x0011b05a: ,Smell
0x0011b07e: "
0x0011b086: "
0x0011b0ae: "
0x0011b0b2: "
0x0011b0ba: Wataru
0x0011b0c2: ･Shuu
0x0011b0e9: Wipe
0x0011b105: 咩
0x0011b13e: E
0x0011b166: E
0x0011b186: "
0x0011b189: 咩
0x0011b19a: E
0x0011b1a6: E
0x0011b1b2: 3
0x0011b1be: E
0x0011b1c6: E
0x0011b1da: , "
0x0011b1ee: " "
0x0011b1f2: “Yam
0x0011b222: "
0x0011b226: Wataru
0x0011b23a: E
0x0011b266: "
0x0011b2c6: " "
0x0011b366: Squirting
0x0011b36a: “Juice
0x0011b36e: ｰﾟ
0x0011b372: A
0x0011b376: Yes
0x0011b37a: Ugh
0x0011b37e: Eh
0x0011b382: O
0x0011b386: Ka
0x0011b38a: ☐
0x0011b38e: Hey
0x0011b392:
0x0011b41a: Ξ
0x0011b456: Tee
0x0011b48a: Comment
0x0011b491: 𡑮
0x0011b4e2: insect
0x0011b4e6: 梼
0x0011b511: 翲
0x0011b529: Bay
0x0011b52d: Pregnant
0x0011b53a: tsyou
0x0011b572: insect
0x0011b576: 梼
0x0011b60e: ﾆ
0x0011b631: 翲
0x0011b642: Beginning
0x0011b679: Bay
0x0011b67d: Pregnant
0x0011b68a: tsyo
0x0011b6aa: insect
0x0011b6ae: 梼
0x0011b6c6: Sawa
0x0011b755: ee
0x0011b77d: 翲
0x0011b78d: eeee
0x0011b7c1: eeee
0x0011b7ca: ﾂsatsu
0x0011b7e5: Bay
0x0011b7e9: Pregnant
0x0011b7f6: tsyo
0x0011b80e: ｰﾟ
0x0011b812: A
0x0011b816: Yes
0x0011b81a: Ugh
0x0011b81e: Eh
0x0011b822: O
0x0011b826: Ka
0x0011b82a: ☐
0x0011b82e: Yeah
0x0011b849: 𡑮
0x0011b851: Print
0x0011b86c: Appearance
0x0011b874: Minoh
0x0011b8a4: Fat
0x0011b8aa: ｰﾟ
0x0011b8ae: A
0x0011b8b2: Yes
0x0011b8b6: Ugh
0x0011b8ba: Yeah
0x0011b8d1: Hot
0x0011b8f2: YES
0x0011b912: YES
0x0011b95a: Sa
0x0011b95e: ｰﾟ
0x0011b96e: ｰﾟ
0x0011b972: A
0x0011b976: YES
0x0011ba04: 颶
0x0011ba08: Rabbit
0x0011ba10: Rhyme
0x0011ba16: 窗ﾉ
0x0011ba1c: Song
0x0011ba72: p
0x0011bb1e: Tan
0x0011bb2e: fossa
0x0011bb46: ｣
0x0011bb56: Armpit
0x0011bba9: dumb
0x0011bbda: Re
0x0011bbee:
0x0011bc12: ｰﾟ
0x0011bc2a: ｰﾟ
0x0011bc2e: A
0x0011bc32:
0x0011bc4a: "Hoe
0x0011bc4e: ъ
0x0011bc5e:
0x0011bc7d: Dumb
0x0011bc85: 倨
0x0011bcaa: Satin
0x0011bce2: 筮
0x0011bd0c: 詼
0x0011bd28: ɔ
0x0011bd5a: ｰﾟ
0x0011bd5e: A
0x0011bd62: Yes
0x0011bd66: Ugh
0x0011bd6a: Eh
0x0011bd6e: YES
0x0011bda5: Passed away
0x0011bdad: Last
0x0011bdec: 詼
0x0011be02: Ah
0x0011be0e: "
0x0011be56: ｰﾟ
0x0011be59: Hua
0x0011be86: ｰﾟ
0x0011be8e: A
0x0011be92: Yes
0x0011be96: Ugh
0x0011be9a: Eh
0x0011be9e: Yeah
0x0011bf2a: ö
0x0011bf56: Ξ
0x0011bf66: Ξ
0x0011bfc2: ł
0x0011bfd6: ł
0x0011bff8: 詼
0x0011c00a: YES
0x0011c00e: Completed
0x0011c012: ｰﾟ
0x0011c016: Ξ
0x0011c031: Passed away
0x0011c07c: 詼
0x0011c0cd: 圡
0x0011c10a: Chrysalis
0x0011c13a: Chi
0x0011c142: Chi
0x0011c152: Corridor
0x0011c16a: Mashira
0x0011c182: Chi
0x0011c1a6: Chi
0x0011c1ae: 蟟
0x0011c1ca: 筮
0x0011c1ee: Mashira
0x0011c20e: ｰﾟ
0x0011c212: A
0x0011c216: Yes
0x0011c21a: Ugh
0x0011c21e: E
0x0011c222:
0x0011c239: Cheap
0x0011c249: Last
0x0011c251: Print
0x0011c268: Free
0x0011c275: Wipe
0x0011c278: Yo
0x0011c294: 蹋
0x0011c301: Wipe
0x0011c312: ｰﾟ
0x0011c316: A
0x0011c31a: Yes
0x0011c31e: Ugh
0x0011c322:
0x0011c34d: 丐
0x0011c39c: 詼
0x0011c3be: 牀
0x0011c3fa: l
0x0011c406: 筮
0x0011c40e: Re
0x0011c426: 罧
0x0011c432: l
0x0011c43e: 筮
0x0011c456: Ugh
0x0011c466: ｰﾟ
0x0011c46a: A
0x0011c46e: Yes
0x0011c472: Ugh
0x0011c476: Eh
0x0011c47a: O
0x0011c47e: YES
0x0011c48a: l
0x0011c4be: Chrysalis
0x0011c4f9: dumb
0x0011c501: Passed away
0x0011c509: Last
0x0011c52c: 詼
0x0011c555: 咩
0x0011c55d: Qin
0x0011c563: Take
0x0011c58b: Death
0x0011c5d6: 网
0x0011c5de: Frog
0x0011c616: 网
0x0011c61e: Goat
0x0011c632: Mashira
0x0011c646: Mashira
0x0011c666: ｰﾟ
0x0011c66a: A
0x0011c66e: Yes
0x0011c672: Ugh
0x0011c676:
0x0011c776: l
0x0011c77d: Tate
0x0011c787: Maki
0x0011c823: Kotobuki
0x0011c8ca: ｰﾟ
0x0011c8ce: A
0x0011c8d2: Yes
0x0011c8d6: Ugh
0x0011c8da: Eh
0x0011c8de: Yeah
0x0011c914: 詼
0x0011c91d: Lotus
0x0011c956: ､
0x0011c96a: "
0x0011c982: ･ｯ
0x0011c9b2: "
0x0011ca10:
0x0011ca1a: Ugh
0x0011ca20: Bomari
0x0011ca2a: Π
0x0011ca37: digging
0x0011ca42: ｣
0x0011ca4a: ｰﾟ
0x0011ca4e: A
0x0011ca52: Yes
0x0011ca56: Ugh
0x0011ca5a: Eh
0x0011ca5e: O
0x0011ca62: Yeah
0x0011ca79: dumb
0x0011caa1: Wipe
0x0011caf1: Breeding
0x0011caf9: Job
0x0011cb26: ｰﾟ
0x0011cb2a: A
0x0011cb2e: Yes
0x0011cb32:
0x0011cb6c: Mi-Cho-Wa
0x0011cb76: ｰﾟ
0x0011cba2: ｰﾟ
0x0011cba6:
0x0011cbd8: 还
0x0011cbfe: ｰﾟ
0x0011cc02: A
0x0011cc06:
0x0011cd3e: ｰﾟ
0x0011cd42:
0x0011d628: 㮤
0x0011d649: 佔
0x0011d669: 佔
0x0011d69d: 佔
0x0011d6ae: Yeah
0x0011d6e9: 佔
0x0011d709: 佔
0x0011d722: “嘱
0x0011d756: ｢ﾟ
0x0011d75a: YES
0x0011d77d: Passed away
0x0011d785: Dumb
0x0011d794: 㮤
0x0011d7b0: 㮤
0x0011d7c6: YES
0x0011d7ce: YES
0x0011d7d2: Yes
0x0011d7d6: A
0x0011d7da: ｰﾟ
0x0011d7f5: Passed away
0x0011d7fd: mute
0x0011d80c: 㮤
0x0011d828: 㮤
0x0011d830: 荊
0x0011d83e: YES
0x0011d846:
0x0011d84a: Yes
0x0011d84e: A
0x0011d852: ｰﾟ
0x0011d876:
0x0011d8e8: Tao
0x0011d8eb: Ribbon
0x0011d8ef: Dinner
0x0011d900: Tao
0x0011d903: Araki
0x0011d92c: Tao
0x0011d936: YES
0x0011d93a: Yes
0x0011d93e: A
0x0011d942: ｰﾟ
0x0011d962: "
0x0011d988: Bamboo
0x0011d992:
0x0011d9b6: YES
0x0011d9de: Yeah
0x0011d9f9: 巗
0x0011da06: Miss
0x0011da36: Yasi
0x0011da42: Miss
0x0011da72: Yasi
0x0011daa5: 闗
0x0011daad: mute
0x0011daea: Yeah
0x0011daee: Yes
0x0011daf2: A
0x0011daf6: ｰﾟ
0x0011db02: Yes
0x0011db06: A
0x0011db0a: ｰﾟ
0x0011db39: 巗
0x0011db46: Miss
0x0011db76: Yoshi
0x0011db82: Miss
0x0011dbb2: Yoshi
0x0011dbe5: 闗
0x0011dbed: mute
0x0011dc2a: YES
0x0011dc2e: Yes
0x0011dc32: A
0x0011dc36: ｰﾟ
0x0011dc42: Yes
0x0011dc46: A
0x0011dc4a: ｰﾟ
0x0011dc8d: 𡑮
0x0011dcb9: 咩
0x0011dcd6: YES
0x0011dcda: A
0x0011dcde: ｰﾟ
0x0011dcf5: 𡑮
0x0011dd21: 咩
0x0011dd3e: sir
0x0011dd42: A
0x0011dd46: ｰﾟ
0x0011dd5d: 𡑮
0x0011dd89: 咩
0x0011dda6: YES
0x0011ddaa: A
0x0011ddae: ｰﾟ
0x0011ddc5: 𡑮
0x0011ddf1: 咩
0x0011de0e: YES
0x0011de12: A
0x0011de16: ｰﾟ
0x0011de36: Yeah
0x0011de56: Yeah
0x0011de76: Yeah
0x0011de96: Yeah
0x0011dee2: "
0x0011def2: ､ｬ
0x0011defa: "
0x0011df22: "
0x0011df32: ､ｬ
0x0011df3a: "
0x0011df59: Cheap
0x0011df7e: YES
0x0011df86: Yes
0x0011df8e: YES
0x0011dfb0: 阯
0x0011dfc3: Arithmetic
0x0011dfe1: 屺
0x0011dff6: YES
0x0011e02a: l
0x0011e052:
0x0011e05f: Thorn
0x0011e07d: 屺
0x0011e0a2:
0x0011e0bd: 屺
0x0011e0c6:
0x0011e0ca: Yes
0x0011e0ce: A
0x0011e0d2: ｰﾟ
0x0011e105: Print
0x0011e172: ˘
0x0011e18a: B
0x0011e1ba: , bill
0x0011e1c2: T
0x0011e1e5: dumb
0x0011e1eb: umbrella
0x0011e1f7: Collection
0x0011e20e:
0x0011e212: O
0x0011e216: Eh
0x0011e21a: Ugh
0x0011e21e: Yes
0x0011e222: A
0x0011e226: ｰﾟ
0x0011e249: Print
0x0011e27a: l
0x0011e2a7: ｢
0x0011e2e2: YES
0x0011e2e6: E
0x0011e2ea: Ugh
0x0011e2ee: Yes
0x0011e2f2: A
0x0011e2f6: ｰﾟ
0x0011e329: Mani
0x0011e397:
0x0011e3aa: YES
0x0011e3ae: A
0x0011e3b2: ｰﾟ
0x0011e3c5: 劯
0x0011e3ed: 劯
0x0011e408: Hair
0x0011e424: Hair
0x0011e430: Mata
0x0011e43c: Hair
0x0011e454: Hair
0x0011e45e: YES
0x0011e46a: Yes
0x0011e46e: A
0x0011e472: ｰﾟ
0x0011e478: Mata
0x0011e484: Hair
0x0011e492:
0x0011e496: Yes
0x0011e49a: A
0x0011e49e: ｰﾟ
0x0011e4b8: Bamboo
0x0011e4c2: YES
0x0011e4c8: Bamboo shoot
0x0011e4d2: ｿﾟ俒
0x0011e4ec: ＾飂
0x0011e546: 5
0x0011e590: Dig
0x0011e5b5: 翲
0x0011e5c3: ﾜdig
0x0011e5fb: ﾜdig
0x0011e61c: Dig
0x0011e654: Dig
0x0011e668: 媞
0x0011e685: Lu
0x0011e69e: YES
0x0011e6a1: 屺
0x0011e6a6: Yes
0x0011e6aa: A
0x0011e6ae: ｰﾟ
0x0011e6be: YES
0x0011e6c1: 屺
0x0011e6c6: Yes
0x0011e6ca: A
0x0011e6ce: ｰﾟ
0x0011e6e5: 丐
0x0011e70f: ◦
0x0011e73b: Pickled
0x0011e758: Fixed
0x0011e76f: Hi
0x0011e783: Hi
0x0011e82b: Sword
0x0011e846: " "
0x0011e864: 辴
0x0011e8a5: 翲
0x0011e8af: Here
0x0011e8b7: Pro
0x0011e8e7: Sword
0x0011e902: " "
0x0011e947:
0x0011e965: 翲
0x0011e96f: Here
0x0011e977: Chin
0x0011e9c6: " "
0x0011e9d9: 翲
0x0011ea15: 咩
0x0011ea3b: o
