0x20: Kuke
0x18d870: Please select the attribute to set.
0x18d898: Max TP
0x18d8a8: Maximum HP
0x18d8b8: Cainz
0x18d8c8: Armia
0x18d8d8: Huey
0x18d8e8: Rudger
0x18d8f8: Eusis
0x18d908: Earth humans
0x18d918: Outside the city 2
0x18d928: Dungeon 3
0x18d938: Dungeon 2
0x18d948: Dungeon 1
0x18d958: Game over
0x18d968: Battle victory
0x18d978: Outside the city 1
0x18d988: The protagonist's house
0x18d998: Central Tower
0x18d9b0: Opening
0x18d9c0: Phantasy Sprite
0x18da14: You need at least 200KB of free space to save the game.
A memory card (PS2) with 0x18da48: is required.
0x18da74: Would you like to start the game?
0x18da98: Insert the memory card (PS2) and press the O button.
0x18dad8: Would you like to load the cleared data from the previous game?
0x18db00: A memory card containing the clear data from the previous game
0x18db34: (PS2) Insert and press the O button.
0x18db68: Clear data loaded.
0x18db88: Clear data has not been saved.
0x18dbb0: There is suspended data. Do you want to resume?
0x18dbd6: *The interrupted data will be deleted when you resume.
0x18dc04: A memory card containing the clear data from the previous game
0x18dc38: (PS2) Insert and press the ○ button.
0x18dc66: Press the × button to return to the title screen.
0x18dc94: Memory card containing save data for this title (PS2)
Insert 0x18dccc: and press the ○ button.
0x18dcf0: Press the × button to return to the title screen.
0x18dd20: Formatting.
0x18dd3c: Turn off the power or remove the memory card (PS2)
0x18dd66: Do not plug or unplug.
0x18df18: Unformatted memory card (PS2).
0x18df50: Cannot write due to insufficient free space.
0x18df78: Failed to read memory card (PS2).
0x18dfb0: Failed to write to memory card (PS2).
0x18dfe8: The memory card (PS2) is not inserted correctly.
0x18e020: There is no save data.
0x18e040: The data may be corrupted.
0x18e068: There is not enough free space on the memory card (PS2).
0x18e0bc: -Ma
0x18e160: Hehe
0x18e170: Hehe
0x18e180: Hehe
0x18e190: Hehe
0x18e1a0: Hehe
0x18e1ac: Hehe
0x18e306: Yukie
0x18e34e: Yukie
0x18e37e: Yukie
0x18e3c6: Yukie
0x18e486: Washi
0x18e55e: Washi
0x18e5a7: De
0x18e607: De
0x18e666: Ńk
0x18e6ae: Ńk
0x18e73f : Saħ
0x18e756: Ńk
0x18e76f : Saħ
0x18e79e: Ńk
0x18e7cf : Saħ
0x18e7e7: Kia
0x18e7fe: Sakai
0x18e817: Healing
0x18e82f :
0x18e846: Samurai
0x18e85f: Kia
0x18e877:ｷ醼
0x18e8ae: Taro
0x18e8d7:ｷ醼
0x18e8f6: Taro
0x18e907 : Saħ
0x18e91f:ｺ扭
0x18e937: Kia
0x18e94f : Saħ
0x18e97f :
0x18e997 : Saħ
0x18e9af: Kia
0x18e9c6: Eki comb
0x18e9f7 : Saħ
0x18ea0e: Ekikushi
0x18ea26:璉
0x18ea57: E
0x18ea86: May
0x18ea9f: E
0x18eace: May
0x18eb2e: May
0x18eb46: Yukose
0x18eb5e: Yukone
0x18eb8e: Yukose
0x18ebd6: Yuko
0x18ec06:璉
0x18ec1e: Yuko
0x18ec36: Yukose
0x18ec7e:箜䅣
0x18ec9e: Tabe
0x18ecc7: Uheal
0x18ecde:箜䅣
0x18ecf7:ｼ醼
0x18ed0f: Kia
0x18ed3f: Kia
0x18ed57: Healing
0x18ed9e: Ekikushi
0x18edb7:ｼ醼
0x18edce: Ekikushi
0x18ede7: Kia
0x18edff:ｼ醼
0x18ee16: Watsu
0x18ee2e: ｡Tch｡
0x18ee5e: ｡Tch｡
0x18eed6: Yuko
0x18ef06: Yuko
0x18ef1e: Yuko
0x18ef36: Ryo
0x18ef4f: E
0x18ef6e:ｿ𤹪
0x18ef7e:璉ｮ
0x18ef96:璉
0x18efaf: E
0x18efe6:ｿ𤹪
0x18f026: Ryo
0x18f046:ｿ𤹪
0x18f056: Yuko
0x18f06e: Yuko
0x18f086:璉
0x18f09e: Yuko
0x18f0b6:璉ル
0x18f0ce: Ryo
0x18f0e6: Yuko
0x18f0fe:璉ｮ
0x18f12e: Yuko
0x18f146: Yuko
0x18f18f :
0x18f196: ,Kou
0x18f1a6: Ha
0x18f1ae:ﾜ坍
0x18f1be: May
0x18f1ee: Ha
0x18f1f6:ﾜ坍
0x18f207: E
0x18f21e: May
0x18f236: Ha
0x18f23e:ﾐ坍
0x18f24f: E
0x18f266: Ha
0x18f26e:ﾜ坍
0x18f286:ｿ𤹪
0x18f2ae: Ha
0x18f2b6 :
0x18f2c6: Tar
0x18f2e6:ｿ𤹪
0x18f2f6: Ha
0x18f2fe:ﾐ坍
0x18f356: Watsu
0x18f386: ｡Tch｡
0x18f39e: Wa
0x18f3b6 :
0x18f3fe: ⓔRa
0x18f416: Watsu
0x18f447 :
0x18f48e: ⓔRa
0x18f4bf: De
0x18f506: Yuko
0x18f536: Yuko
0x18f54e:ﾟｺ
0x18f596:ﾟｺ
0x18f5c6:ﾟｺ
0x18f5f7:ｭ扭
0x18f60f: Gi
0x18f626: Sakai
0x18f63f: Gi
0x18f656: Kov
0x18f65e:ｹ䁘
0x18f66e:荍幭
0x18f687: Gi
0x18f6b6: Kov
0x18f6be:ｹnada
0x18f6fe: Kobu
0x18f706:ｹnada
0x18f716: Yuko
0x18f747: Gi
0x18f75e:ﾟｺ
0x18f776: Yuko
0x18f78f: Gi
0x18f7a6:ﾟｺ
0x18f7bf: Gi
0x18f7d7 :
0x18f806:ﾟｺ
0x18f81f :
0x18f836: Samurai
0x18f84e: Kobu
0x18f856:ｹnada
0x18f867: Meaning
0x18f86e:ｨ夤
0x18f87e: Sakai
0x18f897: Meaning
0x18f89e :
0x18f8af: Healing
0x18f8c6: Kobu
0x18f8ce:ｹnada
0x18f8f6: Tar
0x18f90e: Kobu
0x18f916:ｹnada
0x18f926: Tar
0x18f93f: Meaning
0x18f946:ｨ夤
0x18f957: Healing
0x18f96f: Meaning
0x18f976:ｨ夤
0x18f987: Ami
0x18f99f: Healing
0x18f9b7: Ami
0x18f9ce:箜䅣
0x18f9e6: Nito
0x18f9ff: De
0x18fa2e: Nito
0x18fa46: ⓔRa
0x18fa5f: д
0x18fa8e: Wa
0x18faa6: ⓔRa
0x18fabe: nit
0x18faee: ⓔRa
0x18fb07: Na
0x18fb1e: Nito
0x18fb67: Na
0x18fb97: Tene
0x18fbae: Yukone
0x18fbc6: Yukose
0x18fbdf: Tese
0x18fbf7: Tene
0x18fc0e: Yukose
0x18fc27: Tese
0x18fc3e: Yukose
0x18fc56: Yuko
0x18fc87: Tese
0x18fc9e: Yuko
0x18fcce :
0x18fce6 :
0x18fd16 :
0x18fd34: Wakai
0x18fd4c:ﾜ穌
0x18fdac:ﾜ穌
0x18fdee :
0x18fe06: Yao
0x18fe4e :
0x18ff45:憒銙
0x190106: Yao
0x190125:憒銙
0x19013d:憒銙
0x19014e: Yao
0x19017e: Yao
0x190196 :
0x1901c6: Yane
0x19023e :
0x190286 :
0x1902ce: Toyu
0x1902fe: Toyu
0x190316: Toyu
0x190347: N training
0x19035e: Toyu
0x190376 :
0x1903be :
0x1903ee :
0x190406 :
0x19041e: Toyu,
0x19044e :
0x19047e: Toyu,
0x1904ae: Toyu,
0x1904c6: Toyu
0x1904f6: Toyu,
0x190527 :
0x190556: Toyu
0x190586:ｫ軆
0x19059e :
0x1905b6: Kou
0x1905e6:ｪ迪
0x1905fe: Kouo
0x19061c: Nu
0x190646: CangU
0x190664: "Mastiff"
0x19067c: Pang
0x1906a6: ･ﾝﾗ
0x1906ee: ･ﾝﾗ
0x190706:昊ﾜ
0x19071e:ｪDI
0x190766: K軆
0x190796:ｪDI
0x1907cd:騠𨫝
0x190815:騠𨫝
0x190826: ･ﾝﾗ
0x19083e: K軆
0x1908b6: K軆
0x1908e6:昊ﾜ
0x1908ff:ﾞｧ
0x190906:ﾃ綶
0x190947:ﾞｧ
0x19094e:ﾃ綶
0x19095e: Cangｵ
0x190976:ｪDI
0x1909a6: Jdi
0x1909f4: narrowｱ芊
0x190a07:ﾞﾞ
0x190a25:騠𨫝
0x190a54: Narrow Q-width
0x190a6d:騠𨫝
0x190a9c: Pang
0x190acc: Pang
0x190ae4: Narrow Q-width
0x190b44: Narrow Q-width
0x190b5c: Narrow Q-width
0x190b87:ﾞﾞ
0x190ba4: "Mastiff"
0x190bbc: Narrow Q-shaped
0x190bd4: Pang
0x190bec: "Mastiff"
0x190c1c: Narrow Q-width
0x190c47:ﾞｧ
0x190c4e:ﾃ魶
0x190cc4: "Mastiff"
0x190d06: CangU
0x190d3c: "Mastiff"
0x190d56:ﾓ酅
0x190d7e:碔ﾋ
0x190d9e:ﾓ酅
0x190dae:碔ﾋ
0x190df6:碔ﾋ
0x190e46: Mo
0x190ea6: Nihi
0x190ecf: Hatori
0x190ed6: Lively
0x190efe :
0x190f46:碔hibi
0x190f8f: H
0x190f96: Lively
0x190fd6: Toyu
0x190fef: Mini
0x19101e: Toyu
0x191036: Toyu
0x19104f: Mini
0x19113e: Toyu,
0x191186: Toyu
0x1911b7: Mini
0x1911ce: Toyu
0x1911e6: Toyu,
0x191216: Toyu,
0x191277: Mini
0x19128e: Huff
0x1912a7: Mini
0x1912d6: Huff
0x1912ee: Huff
0x19131f: H
0x191326: Lively
0x191336: Huff
0x19134f: H
0x191356: Lively
0x19137f: Mini
0x1913f7: H
0x1913fe: Bustling
0x191516:碔hibi
0x191546:碔hibi
0x1915ef: H
0x1915f6: Bustling
0x191607: Mini
0x19187e :
0x1918ae: Mo
0x1918bf: Muah
0x19191f: Muyo
0x191967: Muho
0x19196e :
0x19197f: Muah
0x19199e :
0x1919af: Muho
0x1919b6 :
0x1919ce: Mo
0x1919f7: Muyo
0x191a3e: Some
0x191a44:ﾗ𥹥鞖
0x191a6f: Muyo
0x191a86: Yes.
0x191a8d:蚜
0x191ace: Someone.
0x191ad5:蚜
0x191afe: Some
0x191b04:ﾗ𥹥鞖
0x191b17: Muho
0x191b1e :
0x191b5e: Some.
0x191b65:蚜
0x191b77: Muho
0x191b7e:ｬ踢
0x191ba6: Aoya
0x191bbe: Miss
0x191bd6: Chimi
0x191bee: ･nra
0x191c06: Miss
0x191c1e: Houwa
0x191c4f: Muah
0x191c66: Chimi
0x191c96: Chimi
0x191cae: Miss
0x191cc6: őRe
0x191ccd:鷷
0x191cdf: Muyo
0x191cf6: Miss
0x191d0f: Muyo
0x191d3e: Miss
0x191d5d:騠𨫝
0x191d6e: Miss
0x191d86: ･nra
0x191da5:騠𨫝
0x191db6: őRe
0x191dbd:鷷
0x191dce: Mistake
0x191de7 :
0x191dee: Te
0x191dfe: Houwa
0x191e2e: Houwa
0x191e46: Chimi
0x191e8e: Chimi
0x191ea7: Muho
0x191eae :
0x191ebf: Muho
0x191ec6:ｬ踢
0x191ed6: Chimi
0x191eef: Muah
0x191f07 :
0x191f36: őRe
0x191f3d:鸷
0x191f4f :
0x191f66: őRe
0x191f6d:鸷
0x191f85:騠𨫝
0x191fae: Some
0x191fb4:ﾗ𥹥鞖
0x191fc7: Muyo
0x191ff7: Muyo
0x19200e: őRe
0x192015:鷷
0x19203f: Met
0x19209f :
0x1920b7: Met
0x1920ce: Some.
0x1920d5:蚜
0x192116: Some.
0x19211d:蚜
0x19212e: Some
0x192134:ﾗ𥹥鞖
0x19215f :
0x192166: Tei
0x1921bf: Met
0x1921d6: Someone.
0x1921dd:蚜
0x192207: Muho
0x19220e :
0x19221f:ﾒﾂ
0x19224e:ｿﾑ｡
0x192255: Aphid
0x192266: Stubborn
0x192286: ･Midge
0x1922b6: ･Midge
0x1922c7:ﾝPractice
0x192327:ﾝ练
0x192346: ･Midge
0x19236f:ﾝ练
0x192386: Stubborn
0x1923bc:ﾜ苏
0x1923ce: Stubborn
0x1923ec:ﾜ苏
0x192416: stubborn
0x19241c:奁ﾎ𨑕
0x192434:ﾜChrist
0x192446:ﾉﾞ
0x19247c:ﾜ苏
0x19248e: stubborn
0x192494:奁ﾎ𨑕
0x192536: stubborn
0x19253c:奁ﾎ𨑕
0x19254e:ﾉﾞ
0x192596: stubborn
0x19259c:奁ﾎ𨑕
0x1925ce: ･Midge
0x1925e6: Order Placement
0x1925fe:ﾆ耤
0x19260e: Stubborn
0x19262e: Order Placement
0x192646: ･Midge
0x192676:ﾆ耤
0x19268e: Order Placement
0x1926be:ﾆ耤
0x192766:ﾆ耤
0x192796:ﾆ褤
0x1927c6: ･Midge
0x1927de:ﾆ耤
0x192826: Order Placement
0x19283d: tick
0x19286e: Order Placement
0x192896: Stubborn
0x1928b5: tick
0x1928ce: Order Placement
0x1928de: Stubborn
0x192915: tick
0x192945: tick
0x19298d: Sawashin
0x1929ed: Sawashin
0x192a16: stubborn
0x192a1c:奩ﾎ𨑕
0x192bf6: stubborn
0x192bfc:奩ﾎ𨑕
0x192c6e: stubborn
0x192c74:奩ﾎ𨑕
0x192cb7: O･
0x192ce7: O･
0x192cfe: Wakome
0x192d2e: Chika
0x192d76: Chika
0x192dbe: Wakome
0x192dd7: O･
0x192e07: O･
0x192e66: Chika
0x192eae: Chika
0x192ec6: Tar
0x192edf :
0x192ee6: ,Ko
0x192f0e: Ha
0x192f16:ﾜ坍
0x192f27 :
0x192f2e: , 崠
0x192f3e: Tar
0x192f57: Meaning
0x192f5e :
0x192f6e: Tar
0x192f9f: Meaning
0x192fa6:ｨ夤
0x192fcf: Ami
0x192ffe: Yuko
0x193016: Yuko
0x193046: Yuko
0x193076: Kenene
0x19308f: Tene
0x1930a7: Tese
0x1930be: Kenuse
0x1930d6: Kenene
0x1930ef: Tese
0x193107: Rek
0x19311e: Kenune
0x193136: Kenuse
0x193166: Kenene
0x19317f: Rek
0x193197: Rek
0x1931ae: Kenuse
0x19326e: Kenuse
0x193287: Tese
0x1932ce: Kenuse
0x19332e: Yuko
0x19335e: Yuko
0x193376: Yuko
0x1933a7: Rek
0x1933be: Kenene
0x1933d7: Rek
0x1933ee: Kenuse
0x193406: Kenene
0x19341f: Rek
0x19344e: Kenuse
0x1934f7: Tese
0x19350e: Yukose
0x193526: Yukone
0x19353f: Tese
0x193556: Yukone
0x19356f: Tene
0x19359e: Yuko
0x1935b6: Yukose
0x1935e6: Yukose
0x1935ff: Tese
0x193616: Kenuse
0x193647: Tese
0x19368e: Kenuse
0x1936a6: Kenene
0x1936bf: Tese
0x1936d7: Tene
0x1936ee: Kenuse
0x193707: Tese
0x19371e: Kenune
0x193735 :
0x19374c: Ke
0x193794: KeiKie
0x1937ac :
0x1937dc :
0x1937f4: Keikie
0x19380d :
0x19383c: Keikie
0x19386d :
0x19389d:膘Ni
0x1938b5 :
0x1938e5: Shark whistle
0x1938fd: Rinni
0x19392d:膘Ni
0x19395d :
0x1939a5 :
0x1939bd: Shark whistle
0x1939ed:膘ニ
0x193a1c:珱Ń
0x193a24 :
0x193a37 :
0x193a4f: De
0x193a64:珱Ń
0x193a6c:ﾇ稸
0x193a84 :
0x193aae: Ńku
0x193af6: Ńk
0x193b0c:珱Ń
0x193b14:ﾇ稸
0x193b2c :
0x193b3c:珱Ń
0x193b44:ﾇ稸
0x193b6c:珱Ń
0x193b74 :
0x193b87 : Saħ
0x193bb6: Ńk
0x193be7 : Saħ
0x193bfe: Ńku
0x193c17 : Saħ
0x193c2c:珱Ń
0x193c34 :
0x193c47:ｺ扭
0x193c5f: Kia
0x193c75: Heaven
0x193c8f: Kia
0x193ca7:ｳHealing
0x193cac:り籊疿
0x193cbd: Henyu
0x193cf4:ｿ萑臤
0x193d07:ｷ醼
0x193d1f:ｷ醼
0x193d3c:ｿ萑臤
0x193d67 : Saħ
0x193d7f: Kia
0x193d97 :
0x193daf : Saħ
0x193dc7:ｺ扭
0x193e0e: Ekikushi
0x193e27 : Saħ
0x193e3f : Saħ
0x193e56: Eki comb
0x193e6f: Kia
0x193e84:珱璉
0x193e9f: E
0x193eb4:珱メイ
0x193ecd:䕃カル
0x193ee7: E
0x193efc:珱璉
0x193f2c:珱メイ
0x193f74:珱璉
0x193f8c:珱メイ
0x193fa4: Yukose
0x193fd6:ﾕｺﾈ
0x193fec:珱ﾕｺｾ
0x194004:珱琏
0x194035:訡ｺ
0x19403c:ﾟ辒
0x19404d:䕃ｶﾙ
0x194064:珱琏
0x19407d:訡ｺ
0x194084:ﾟ辒
0x194094:珱琏
0x1940ac:珱ﾕｺｾ
0x1940de:箜䅣
0x1940f7:ｳHealing
0x1940fc:ﾘ籊痱
0x19412c:ｿ萑臤
0x19413e:箜䅣
0x194157:ｷ醼
0x194187: Kia
0x19419f: Kia
0x1941cf: Healing
0x1941d4:り籊疿
0x1941ff:ｼ醼
0x194216: Ekikushi
0x19422e: Ekikushi
0x194247:ｷ醼
0x19425f: Kia
0x194274: Indecent
0x1942a4: Lewd.
0x1942bc: Indecent
0x19431d :
0x194324: Otaku
0x194335 :
0x19433c: Tree
0x194365 :
0x19436c: ｜嶗
0x194394 :
0x19439c: , 噇
0x1943af: E
0x1943c5 :
0x1943dc: ¶璉ｮ
0x1943e4: , 噇
0x1943fc:迩ｿ𤹪
0x19440f: E
0x194425 :
0x194445:琬猹
0x19445c:迩ｿ𤹪
0x19446d:罤ｶ
0x19448c:迩ｿ𤹪
0x19449c: ¶琏ｮ
0x1944a4: Ｄ噇
0x1944b5:蒦ﺽ
0x1944bc: Tree U
0x1944cd:䕃ｶﾙ
0x1944e5:訡Ｚ
0x1944ec:ﾟ辒
0x1944fd:蒦ﺽ
0x194504: Treeｵ
0x194514: ¶琏ｮ
0x19451c: Ｄ噇
0x19452d:䕃ｶﾙ
0x194545:訡Ｚ
0x19454c:ｵ崂
0x19455d :
0x194575 :
0x19457c: Tree
0x19458d :
0x194594: Tree
0x1945a5 :
0x1945bc: ¶璉ｿ
0x1945c4: , 噇
0x1945ec: Kahar
0x1945f4:瓏ミ坍
0x194607 :
0x19460e: , 崠
0x19461c: Mei
0x194634: H
0x19463c:瓏ミ坍
0x194667: E
0x194684:迩ｿ𤹪
0x194694: H
0x19469c:瓏ミ坍
0x1946af: E
0x1946c4: H
0x1946cc:瓏ミ坍
0x1946dc:珱メイ
0x1946fd: Mizu
0x19470c:珱タ
0x194724: H
0x19472c:瓏ミ坍
0x194744:迩ｿ𤹪
0x19475d:琬猹
0x19476c: Kanha
0x194774:瓏ミ坍
0x194784:珱⊋
0x19478c:ﾖ聵
0x19479c: Indecent
0x1947b4: Indecent.
0x1947e4: Indecent
0x1947fc:珱⊋
0x194804 :
0x194815: Terra
0x19481c: Kyuchi
0x194844: Indecent
0x19485c: Indecent
0x1948a7 :
0x1948c4:ｮ斄
0x1948ed: Terra
0x1948f4: Kyuchi
0x194907 :
0x19494d :
0x194954 :
0x194965 :
0x19496c: Otaku
0x194995 :
0x19499c: Otaku
0x1949cc :
0x1949dd :
0x1949e4 :
0x194a14 :
0x194a3d :
0x194a44 :
0x194a55: Hip
0x194a5c: ｜匋
0x194a6d: Heaven
0x194a84:ﾎ𧜎ｳﾞ
0x194a8d:犮䁘
0x194a9f:ｺtwist
0x194ab5:铻ｴ幭
0x194acd:臽ｷﾞ
0x194ad4:ｻ匋
0x194ae5:罤ｶ
0x194afc:ﾎ𧜎ｳﾞ
0x194b05:犮䁘
0x194b1d: Shecha
0x194b2d:臽ｷﾞ
0x194b34:ｻ匋
0x194b44:ﾎ𧜎ｳﾞ
0x194b4d:犮䁘
0x194b5d:罤ｶ
0x194b75:訡ｺ
0x194b7c:ｵ嶗
0x194b8d:臽ｷﾞ
0x194b94:ｻ匋
0x194ba5:罤ｶ
0x194bbd: Think Z
0x194bc4:ｿ坌
0x194bd5:臽ｷﾞ
0x194bdc:ｻ匋
0x194bed:訡ｺ
0x194bf4:ｵ嶗
0x194c05: Think Z
0x194c0c:ｿ坌
0x194c1f: Z twist
0x194c35:臽ｷﾞ
0x194c3c:ｻ匋
0x194c67: Z twist
0x194c7d: Think Z
0x194c84:ｿ坌
0x194c95:鋙ｴ幭
0x194caf: Jiheal
0x194cb4:ﾘ籊疿
0x194cc7:ｲﾐ
0x194ccc:ﾖ𧘔夤
0x194cdd:鋙ｴ幭
0x194cf7:ｲﾐ
0x194cfc:ﾖ𧘔夤
0x194d0c:ﾎ𧜎ｳﾞ
0x194d15:犮䁘
0x194d24:ﾎ𧜎ｳﾞ
0x194d2d:犮䁘
0x194d3c:珱タ
0x194d5d:琬猹
0x194d6c: Ho𧜎V
0x194d75:犮灘
0x194d87: Meaning
0x194d8c:ﾖ𧘔夤
0x194d9c:珱タ
0x194db7: Healing
0x194dbc:り籊疿
0x194dce:箜䅣
0x194de7: Ami
0x194dff: Healing
0x194e04:り籊疿
0x194e17: Ami
0x194e2f: Meaning
0x194e34:ﾖ𧘔夤
0x194e44 :
0x194e5f: De
0x194e75: Tera
0x194e7c: Bold
0x194e8c :
0x194ebf: De
0x194eed: Terra
0x194ef4: Milk
0x194f04: Indecent
0x194f1c :
0x194f35: Terra
0x194f3c: Bold
0x194f97: Na
0x194faf: Na
0x194fdc :
0x194ff7: Tene
0x19500c: Yukose
0x195026: Yukone
0x19503f: Tese
0x195054: Yukose
0x19506f: Tene
0x195087: Tese
0x19509d :
0x1950a4 :
0x1950b4: Yukose
0x1950cd: Ashite
0x1950e5 :
0x1950ec:ﾟ轀
0x1950ff: Tese
0x195146 :
0x195176 :
0x19518e :
0x19524c: Kazumane
0x195254:ｩ詪讕
0x195264 : ♭
0x19526c:ｸ𣘸鸙
0x195295:蠁似
0x1952ac: Kazumane
0x1952b4:ｩ詪讕
0x1952cc:揥鵆
0x1952dd:筩蓪
0x1952e5:瘥𩻄
0x1952f5:篪𦧝
0x195314:揥鵆
0x195325: Chixi
0x19533c: Weirdｹ
0x195345:秂鲚
0x195354:卄ｹ
0x19535e:蕣温
0x195384: ｢蹭薁
0x1953cc: ｢蹭薁
0x195415: Grass carp
0x195445:鲩肙
0x195474: Weirdｹ
0x19547d:秂鲚
0x19548d:篪𦧝
0x1954d4: Strange Y
0x1954dd:秂鲚
0x195535:鲩肙
0x195564:卄ｹ
0x19556e:蕣温
0x19557d:蚃䪼
0x195594:卄ｹ
0x19559e:蕣温
0x1955ac: "蹭薁"
0x1955c5:蚃䪼
0x1955dc: Owl Awardﾈ
0x1955e4:ｩ穪谰
0x1955f4: ｢蹭薁
0x19560d:筩蓪
0x195615:瘥𩻄
0x195625:蚃䪼
0x19563c: ｢蹭薁
0x195654: Owl Awardﾈ
0x19565c:ｩ穪谰
0x19566c: ♭ケ
0x195674: ｜𣘸鸙
0x195684: Kazumane
0x19568c:ｩ詪讕
0x1956a4:揥鵆
0x1956bc:揥鵆
0x1956cc: Kazumane
0x1956d4:ｩ詪讕
0x1956e5:筩蓪
0x1956ed:瘥𩻄
0x195716: Toyu
0x19575c :
0x195777 :
0x1957a6: Toyu
0x1957bc :
0x1957d6 :
0x19581e :
0x195836 :
0x195866 :
0x19587c :
0x195884: ｡𣟧
0x1958ae :
0x1958c5 :
0x1958dc :
0x1958e4: ｡𣟧
0x1958f5 :
0x195924 :
0x19592c: ｡𣟧
0x195954 :
0x19596c :
0x195974: ｡𣟧
0x195987:ﾝPractice
0x19599c:ﾒ嚕ﾕ
0x1959cd:幮鲂
0x1959e5: Guandi
0x1959fd:幮驱
0x195a15:幮驱
0x195a2d: Guandi
0x195a45:琰軆
0x195a5d:幮鲂
0x195aa5:幮鲂
0x195abd:幮驱
0x195aec:ﾆ辉甎
0x195af4: Fengｭ
0x195b04: Zhang Haoﾜ
0x195b0d: Lanthanum
0x195b1d:诜ﾝﾗ
0x195b35:筠畚
0x195b3c:ｸ薁阬
0x195b4c:ﾆ辉甎
0x195b54: Fengｭ
0x195b65:诜ﾝﾗ
0x195b7d:琰軆
0x195b95: Guandi
0x195bad:筠畚
0x195bb4:ｸ薁阬
0x195bc5: Guandi
0x195bdc:ﾆ辉甎
0x195be4: Fengｭ
0x195bf5:筠畚
0x195bfc:ｸ薁阬
0x195c0d:筠畚
0x195c14:ｸ薁阬
0x195c25:诜ﾝﾗ
0x195c55: Juejiao
0x195c6d:筠畚
0x195c74:ｸ趁阬
0x195c9d:幮驱
0x195cb5:琰軆
0x195ccd:傕窖
0x195ce5:琰軆
0x195cfd:筠畚
0x195d04:ｸ趁阬
0x195d15: Juejiao
0x195d2c:ﾆ辉甎
0x195d34: Fengｭ
0x195d47:ﾞｧ
0x195d4d:鹥魶
0x195d5c:鄣昊ﾜ
0x195d65: Lanthanum
0x195d75:傕稠
0x195d8f:ﾞｧ
0x195d95:鹥魶
0x195da4:ﾆ辉甎
0x195dac:奉
0x195dbd:幮鲂
0x195dd5:傕稠
0x195ded: Guandi
0x195e05: Guandi
0x195e1d:傕稠
0x195e34:ﾆ辉甎
0x195e3c:奉
0x195e56: Q藊
0x195e7f:ﾞﾫ
0x195e95: Juejiao
0x195ece:ｱ芊
0x195edd:幮驱
0x195ef5: Juejiao
0x195f3d:傕窖
0x195f5e:ｱ芊
0x195f76: Q藊
0x195f87:ﾞﾞ
0x195fd6: q藊
0x196036:ｱ芊
0x196066:ｱ芊
0x19608d:傕稠
0x1960bf:ﾞｧ
0x1960c5:鹥魶
0x1960d5:傕稠
0x19611d:幮鲂
0x19614d:傕稠
0x196195:傕稠
0x1961ad:涶Vﾋ
0x1961b4:铦ﾓ醅
0x1961c4: ､Jesusﾈ
0x1961dc: ､羭ﾈﾋ
0x1961e5:馿缼
0x1961f5:涶ﾋ
0x1961fc:铦ﾓ醅
0x19620c: ､羭ﾈﾋ
0x196215:馿缼
0x19623c:ﾙ皕ﾌ
0x19626c: ､羭ﾈﾋ
0x196275:馿缼
0x196285:䑺ﾌ
0x19629c: ､Jesusﾈ
0x1962b5:涶ﾋ
0x1962bc:铦ﾓ醅
0x1962ec:ｶ魥𣏤
0x1962ff:ﾊ堄
0x196305:雚稞
0x196336:ﾆ歘
0x19634c:ｶ魥𣏤
0x19635c: ､羭ﾈﾋ
0x196365:馿缼
0x19637c:ｶ魥𣏤
0x1963a4: ､羭ﾈﾋ
0x1963ad:馿缼
0x1963bc:ﾈ
0x1963dc:ｶ魥𣏤
0x1963ef: H
0x1963f5:雚稞
0x19640c: ｜魥𣏤
0x19641c: , Houne
0x196436: Toyu
0x196465: Mini
0x19647e: Toyu
0x196495: Mini
0x1964ac :
0x196554 :
0x19655c: ｡𣟧
0x1965e4 :
0x1965fd: Mini
0x19662c :
0x19665c :
0x196664: ｡𣟧
0x196674 :
0x19667c: ｡𣟧
0x1966d6: Huff
0x1966ed:髕mini
0x196705: Mini
0x19671e: Huff
0x196734: Rifle
0x19673c: Chien
0x19674e: Huff
0x19677f: H
0x196785:雚稞
0x196796: Huff
0x1967af: H
0x1967b5:雚稞
0x1967c4: Rifle
0x1967cc: Chia
0x1967dd: Mini
0x1967f4: Rifle
0x1967fc: Chien
0x196824: Rifle
0x19682c: Chi-bo
0x19683f: H
0x196845:雚稞
0x19692c :
0x19695c :
0x196965:禿缼
0x1969a4 :
0x1969bc: ､羭辈ヒ
0x1969c5:禿缼
0x1969d5 :
0x196a04: , filthy
0x196a37: H
0x196a3d:雚稞
0x196a4c: , Houne
0x196a65: Mini
0x196add:䑺F
0x196b0c: 𥒎 ι
0x196b3c: 𥒎 ι
0x196b84: 𥒎 ι
0x196bfc: 𥒎 ι
0x196cbd:漶ヒ
0x196cc4: Harpoon
0x196d07: Muah
0x196d0c:ｿ錧硤
0x196d1d :
0x196d24: Harpoon
0x196d37: Muyo
0x196d64: Ru
0x196dac: Ru
0x196dc5:灩Muho
0x196dce :
0x196ddd :
0x196df5:漶ヒ
0x196dfc: Harpoon
0x196e0d:灩Muho
0x196e16:ｬ踢
0x196e25 :
0x196e2c: Harpoon
0x196e3f: Muah
0x196e44:ｿ錧硤
0x196e57: Muyo
0x196e6c :
0x196e9d:綗ム
0x196ea6 :
0x196eb7: Muyo
0x196ee5:綑｡
0x196f2d:綑｡
0x196f45 :
0x196f4e :
0x196f75:灩Muho
0x196f7e :
